Target,Source,Weight
34590419,37126702,27
32271520,33458694,70
35808280,36843276,51
34679410,36301662,15
32164523,30622980,16
32174110,30917071,11
33296443,35651432,31
34360993,35661624,10
30812583,34376772,38
35488130,36131123,20
36244139,35283155,11
37685551,37774360,13
35091785,30990505,16
34663878,32727778,11
34105460,36039950,14
33176960,31571880,14
13072114,32412728,11
33042426,36437537,25
34542854,34105460,14
33181457,35118983,117
34470217,30272192,17
33220529,34452295,27
30107434,35177349,34
35535530,32093774,56
30414970,32416585,16
33489460,36142651,16
30097292,32143493,11
33936342,34855592,20
37459170,37470640,11
34000754,35219392,35
32803579,34645226,11
35759508,37030242,66
34653241,36196010,21
34642254,36002276,16
31929488,30407915,11
35303884,34000754,10
35931125,38011330,23
33849767,35675480,15
35372606,32625944,28
32289309,36873337,12
37030242,35759508,71
32384221,30080701,26
34751681,32710351,11
35798928,37030242,37
31368166,33500824,40
36781921,36784194,15
32710351,34751681,58
30531656,34948540,11
32648133,32710351,24
35135540,32198598,20
30539413,35021980,25
35448597,30498774,32
30631094,30706446,30
34096916,36092871,21
37871900,37050378,29
30577855,35889513,12
33916160,35911037,33
30598688,31136858,23
33116408,35241901,10
37274134,37871900,28
36198025,36228073,47
31146141,34029555,35
34555200,33644889,13
32625944,35372606,32
30333698,30790049,12
34752335,32579348,12
32986583,32328197,20
35780164,36043286,47
36773614,31030423,22
36433666,35086637,10
36590778,34360256,13
34132943,35983241,28
33545615,30077604,11
30544716,36306323,36
34936709,34934041,10
35546999,36633613,11
33647271,33603956,24
35185018,36167909,10
31051358,32992950,13
36156698,34605741,11
31483618,30972599,10
30957862,35116235,14
30583662,31369949,21
33205376,33647271,12
32999895,33380289,11
31014105,30536527,12
30878056,36579627,18
30621217,31721270,11
31030538,33941438,79
30612591,30927209,13
33534112,30992504,59
36469029,31808082,22
32736720,34258562,13
32619761,31198598,12
34022515,34650712,13
33952822,34780972,18
37345586,37256779,47
37008681,37569651,36
35463796,36469029,632
31639274,31782709,20
30341826,35810523,19
30612307,30453662,10
36337931,30511321,10
33399751,36472355,11
32678741,34206190,19
36430898,37554189,18
38064123,38070022,36
33459693,34259216,19
36905641,36938808,25
35475485,33558991,40
34695120,34894266,10
32602465,35249336,20
31644195,36337931,21
34343090,37198602,29
35774317,33100408,16
32521058,33274980,10
30959677,30612591,22
33558991,35475485,15
31477333,35012016,20
36281201,36075974,31
35374926,34791938,83
37219923,37214574,14
33563951,31644195,13
35550135,37011001,14
32828612,33777646,11
36910165,36800868,29
36122948,30841878,23
35054934,34022515,12
35628589,38055760,22
34755893,36325751,13
33166918,31491016,10
34536660,30612591,17
35881226,36531779,49
34721795,34630891,16
32644372,36534111,14
38158735,38159177,18
35543031,36469616,12
31895102,32535257,17
31979487,37255387,20
37949548,37499507,16
36579627,37019227,18
35292040,36797542,10
36438858,36461997,21
30012603,30937406,14
32433462,32866542,11
30610890,35292040,13
36133745,31695376,48
37408451,34971052,26
33188343,32644372,29
34863864,31491016,15
30914163,36801387,11
35720135,35388577,24
30709484,35579996,35
37436568,37536254,14
36048374,36075900,22
36233977,36106646,66
34404451,34210364,13
32666161,30642358,20
32131217,33310440,17
30048941,35807830,30
35531516,34863864,27
33115822,36356981,27
36380801,35629371,17
32823849,30360689,34
34193514,35991510,11
36943910,32915047,14
31781738,37417968,103
33483560,36196010,21
32225058,32020186,30
31902876,30902368,20
36236005,36233977,49
33335430,32987135,11
34216528,34685123,11
30546097,30754962,12
35686975,36472565,15
30543606,35531516,10
36670932,32380641,14
35403256,36440588,18
35765044,32409646,14
34781479,30195950,17
35040012,35388577,13
35866471,32078183,11
36511396,34894236,12
30846551,35195915,12
33866068,32270871,31
34020211,32373975,11
33205337,37100719,11
31097291,35921929,12
32442781,13127359,11
32328443,32823849,18
31020401,36667617,15
30028842,32310024,21
30612591,32374671,22
35481062,37645777,15
37268580,36628601,22
34353844,32225058,30
34536660,32374671,18
34449449,34536660,15
35165233,33804969,12
35158663,35138620,25
33931532,31820514,11
34704350,35380267,16
30794791,34696618,27
35003071,34271192,30
30430224,34032260,35
35513105,36721646,44
32825055,30794791,10
32173053,33155530,13
33782900,33274990,126
36358272,36421302,16
35140204,35888249,10
34438287,32833111,24
32367030,34910478,10
32794139,31088745,12
37307621,37546043,11
30063942,34438287,20
30463796,34481813,24
36075861,34217727,80
36344711,36784813,21
32636473,35570532,22
34573355,36934104,106
35858186,33072048,13
36559176,35842284,10
32045776,32494456,11
30083478,33904001,17
31026649,34032260,19
33850901,36010433,12
31017302,36002982,13
36462641,33063453,13
32246757,30103058,13
34276893,35643917,16
30063699,31110333,22
31868013,30034642,21
32652211,37372054,13
34985830,34996175,16
33048615,32045776,10
33116408,35003071,10
35847625,35834855,19
36436014,33530992,31
30330952,35271999,12
35822030,35887691,37
35877063,36213351,36
33909215,34162082,15
35647083,35566694,21
35341399,35880556,10
34189943,35822030,14
33971252,33493816,10
32143904,33000854,15
37039091,37806951,21
35950361,30089235,53
32668551,33199727,22
36568103,35822030,16
32719187,35999824,29
33023907,33020372,16
36903365,35429796,12
35236189,35185599,28
35900892,34919771,24
35996474,30084087,17
32664976,30610588,16
33071505,32515599,38
35749546,34022925,10
31491016,34863864,26
34041205,36976294,15
37032425,36552785,25
30551221,35779215,50
35327443,36808385,56
37543012,37236984,10
34452867,36604502,11
30140987,30481583,13
37441707,37837911,10
31824169,37659465,24
34196993,34189943,24
36044806,34091910,11
32977750,30553721,10
36379704,33063708,12
32270619,30060230,13
35915097,37488568,19
32264240,32226426,13
35428031,34633316,22
34243779,35123695,34
35017522,37158768,12
31151704,35779215,23
35495111,36767876,28
35233837,32011620,22
34995706,36767876,14
36300882,32270619,21
32385191,37432714,11
32617048,32143904,21
31684964,32360191,17
30208211,34905224,22
38160969,38161983,11
32318028,35252789,38
36597608,36952759,18
34146892,30393869,37
30208211,36069728,15
30727543,36473751,11
30378521,30809265,19
30308516,33619209,12
37325780,36996137,132
36506100,34507655,12
31898501,32691781,11
36703226,36743729,31
35833449,32865931,11
30314697,32396921,10
31960154,30031854,11
34535282,32927805,11
38155285,38155627,10
31285382,35889583,10
30841801,35252789,19
33152965,37181067,16
37028898,36950710,17
35713220,30030134,16
32683237,34318860,47
35398887,35274197,21
32405176,32403294,10
34190424,35772354,11
30323260,36116546,20
33166918,34863864,10
35768411,35865110,20
31105948,31045106,10
31800827,30861674,16
35700783,36774746,10
37337042,37337386,63
34851238,36936982,25
31080788,35423632,19
36263573,30578316,14
32807102,35388577,43
30048941,31115776,17
32857975,30134955,15
34800282,33526119,10
33011319,30043978,24
36861628,35829668,12
36426222,33061521,11
33816695,32851740,28
32257540,36579274,12
34520758,30890075,10
31665929,32627723,18
30992504,34679133,32
31902087,32058169,11
30208211,32415321,27
33297576,34879819,40
33071883,31597597,10
33977548,33952995,14
36579274,30722481,20
32492455,33533962,23
36082554,36066817,13
30123462,30992504,16
37285767,37362212,23
33650826,31705316,20
31539260,32844106,33
30058168,30364978,18
34379132,35483274,15
34809340,32736453,14
34271229,31156465,18
32935095,31793034,23
34030874,30371048,26
34434367,34637011,19
33390687,34705336,10
37063122,36955204,67
35636714,34637011,19
32538306,35818710,11
31245831,31017844,24
36111851,31940406,10
33132556,30310398,13
35263176,35418973,18
35641731,32997340,15
36851785,36422865,13
32895844,37679476,11
31539260,35268526,50
32276469,34590200,59
35819851,37003751,23
36532386,36667930,40
34093837,36763296,24
38162011,38162026,39
31052547,35406006,49
30208211,35842512,16
36123329,34520108,11
32741902,32276469,19
35219710,35670101,65
33042385,36086973,17
36224749,31611279,61
35863347,35433974,12
34731825,36213351,18
32967217,37398994,10
36329627,35787762,14
35693872,34091910,20
36611885,37292120,15
37399252,37535801,16
35844774,35708171,22
35177349,37161897,10
34755893,36440107,26
35841112,36213351,14
33798841,36559840,17
35993960,30511889,46
38100343,38103443,11
33776231,35993960,20
36044806,35693872,14
31591842,34804086,13
30140374,33338744,18
34827778,36601336,32
31017302,31067052,69
33024276,31415599,14
32315265,36610499,110
36105706,36409351,38
31177581,31041641,28
37224069,37230211,21
36610499,32315265,13
34554786,35780164,26
34191799,36367495,10
30332053,33042385,20
31163141,35767583,16
34751921,30393869,36
31070883,37064914,25
38158258,38158536,10
36676765,36113137,28
35486513,32813875,10
32020186,31070883,26
37056988,36807727,18
30941589,38142640,16
32683238,35821914,15
35167747,32164523,11
33676411,31398800,16
37690245,37616835,32
35233837,32501615,14
35382520,30862047,21
33905424,35921190,22
36604647,37047201,86
37783342,36661860,16
37387056,37552113,16
33412232,38096435,14
32434151,33653735,10
32780359,33206284,53
36050714,37369573,18
30686982,32262408,10
36726198,34790713,76
34104686,33533962,17
31398800,33676411,10
37549252,37536254,33
30294077,34075212,13
13079362,13082236,17
30392392,31207555,13
34228674,30385939,40
35821914,32683238,15
36820135,34214815,41
30808374,30323382,19
33460457,34299198,12
37746033,35589640,11
35657172,33821975,11
31170821,34697798,63
36837071,33378736,16
34885261,30236277,18
36245659,36657734,36
35589640,37746033,12
36210211,36726857,12
32208430,30243644,10
36663495,36661860,11
32058169,31432531,20
34194241,30925102,31
35201062,35190347,12
32884766,37711852,45
34868909,36026433,21
32878319,30482665,10
37362854,36723365,37
33170823,33460457,30
30489503,30388722,19
35145915,34103884,16
34353844,36384691,22
34721965,31976342,14
30744467,37757387,16
33193132,31156465,47
31089178,34348804,18
32901972,32764518,11
33870954,36624498,13
31876117,31533752,11
31533752,31876117,15
35890942,35870061,83
30421440,31784126,11
30310398,33132556,15
34006819,33303437,11
35065450,30718876,16
33986678,37207796,12
35724927,33355512,14
35039690,31928542,12
35728775,36904327,21
34413728,31187188,13
36104281,36427572,52
34757162,36442810,28
33560165,31579587,11
31061315,31708487,10
32993536,35807830,38
35649515,33461436,12
31152923,34609690,20
34271229,33193132,15
35822030,34189943,29
32037805,30992900,34
37591969,37607612,12
37309948,37310551,16
37436568,37497282,16
37040115,37591969,10
34138409,35504962,24
30952107,30100893,10
35387824,36614104,16
32283786,31478116,12
32921060,34138409,20
36381094,36403703,10
36433666,35678957,12
34502095,30553819,14
37415679,37419432,11
34075415,34804086,27
35757264,36830490,19
30507659,30902983,13
35849685,32927799,12
33594174,33042426,20
32912175,34200081,44
34986956,34414718,10
33335835,31399453,40
35297890,32308457,84
31052616,33936689,44
32735597,33335835,36
37032924,36644592,13
35504962,34138409,10
36284264,35968206,19
34109668,32581974,10
30323382,35058590,19
36613418,36388756,22
32098150,34816301,24
36265867,32783073,12
33229176,33902005,26
36010408,32225058,34
13112848,36015117,81
31578710,31695756,28
33522470,34451347,21
33194538,33502929,19
36008810,36015117,45
35032923,34136098,13
38148719,38149403,26
34644133,32332379,15
32945730,36015117,23
34888579,35468776,15
34647568,35461459,10
34029555,36707105,13
34916239,35032923,24
33702634,36813086,10
35766867,33384381,33
30514476,35088147,20
33328262,31762675,10
33821876,35821170,49
34556515,30872685,15
33649767,34652528,10
37053063,36901471,35
33282077,37551217,21
35079114,34779778,10
31802007,31979896,10
36104309,36032236,18
36048374,35523965,29
34316892,36416657,16
31350443,13074420,13
35776174,36074899,12
31111079,34725434,43
36199287,36110028,24
36813086,32145903,12
34342228,34356419,11
34806299,36116546,15
34408858,31709188,12
32874225,33289224,18
37536254,37436568,30
33767284,30065135,16
35136951,33738228,76
32791518,34890792,14
32362969,33714606,15
32666924,30957179,15
31363514,33199680,28
33304057,36495773,15
30023663,32313564,12
35304509,33059007,13
32424249,31175227,63
31269228,36495773,14
37704436,37827919,20
35907809,30179904,10
33366042,38042468,16
36455843,37337908,47
33495187,36990091,14
34193165,31083212,10
36150638,36232909,20
34804743,30376769,23
34023993,30639055,28
34577579,34858099,20
36199804,34743857,27
36444114,36565399,10
33860039,33049917,135
32971324,34020211,10
35376151,35649515,11
37434581,37193240,20
35834821,35930335,38
35213819,37133636,35
34743857,36199804,14
31134538,30506992,21
32971911,31257114,24
34528093,34294909,25
34941013,36478182,34
31898163,31656284,14
30473421,31134538,15
35013698,36014121,12
32027043,31362624,14
31426063,33526557,12
30828545,30500347,16
37213028,37389668,42
33698682,36625145,26
32686323,35664857,22
37700971,37687515,14
36202265,36222424,29
37848731,37801934,27
33018603,35857883,15
36180563,33526557,13
30820782,33320055,15
35656694,35326236,97
34765441,31548674,11
34113419,35962514,13
30754962,36973343,10
35281589,32328289,22
32735366,35895460,17
35887301,31215887,25
36934574,34902761,14
36674361,36681797,11
30615253,36281613,20
36608916,36567149,10
30622273,31349654,10
35505042,36289178,12
34433170,33642970,12
31016117,35419603,15
32587972,31567421,28
32229275,36567397,156
37601819,37743453,21
35317128,37618420,70
36677727,36661250,10
31964383,31642046,21
33861267,30743075,10
33660842,31147812,25
34825325,32599837,11
34912499,34945686,14
35672721,37265099,15
34888347,36254783,13
30878836,32979313,18
35372756,35033308,23
31112651,37265099,11
36476075,35667557,63
31800031,31759525,23
33918973,35366443,13
33815124,35317128,24
32660963,32633905,53
36151785,37351893,12
31229814,33879721,12
35316009,35099635,12
32317926,32182928,35
30692731,35638543,20
35866641,34924520,22
34934967,36834228,15
34158512,30083021,20
34925368,34922568,32
31111783,30344153,13
31248761,31905886,32
36512652,36558145,27
36756538,37703430,13
32798040,33631735,10
36089155,36791361,10
36298239,36357357,21
30358670,37022167,11
36111851,37350916,12
31533160,30691041,59
34422739,36448809,28
32649958,31204771,19
35076208,32990650,10
35620594,34910478,12
30239910,34375742,11
36391077,36136603,14
32414877,36835672,10
33590903,33808857,10
35591583,32597127,16
31851901,33624938,27
31507237,34148937,10
32225058,30670366,55
13126080,31346806,14
32567861,33177498,35
35224176,30453138,24
32846604,13110870,11
35476910,30180252,13
36287137,36242229,10
31050019,35577600,11
31102699,30100905,28
30809695,32861983,62
33377717,37512743,43
31176438,30120208,10
36705901,36705818,24
32198535,31888057,22
32798040,33200340,24
30957842,31294473,10
35894966,34959912,13
34654038,33422428,23
35091023,31560173,29
35424855,30917032,15
37600777,37910675,16
30140215,36705818,11
33551612,35444502,12
37209060,37055154,12
37646710,37944734,14
30757180,31067082,12
33494739,31511320,23
34355484,35345891,19
34300008,36405851,52
37796396,37843271,26
35450530,35025382,24
38154187,38154413,15
38162011,38162392,17
32629954,33486888,10
31414179,31184122,12
36524203,36512652,18
35254892,33961909,11
34052195,30691041,16
35550716,30571545,41
32741694,31740177,14
34531921,35134147,10
35887691,35863137,14
32143395,36077420,15
30273267,35405182,12
33342242,31943836,21
34908360,32749812,10
33530992,36436014,26
33069561,36663495,10
30894392,30051947,22
37552113,37549242,14
37910494,37786773,27
36122948,34939280,96
35290517,35044128,14
35585454,36616470,40
34511862,34326275,10
31921583,36477344,10
34318860,35268010,29
30254734,31016747,10
31057031,34052195,22
30679842,30961838,20
34168024,30505629,30
34099485,35173751,16
31205945,34859312,35
